Column1,target,ids,date,flag,user,text,Label
7009,4,1990798642,Mon Jun 01 05:46:07 PDT 2009,NO_QUERY,girlchick1,so how many videos have u made by now like a million? ,
7010,4,1835623446,Mon May 18 06:24:18 PDT 2009,NO_QUERY,bansaha,It's all about the John Barnes rap  ? http://blip.fm/~6iy3k,
7011,4,2175120820,Mon Jun 15 00:08:17 PDT 2009,NO_QUERY,indranama,"@kalinga yeah, now using openDNS ",
7012,4,1976198836,Sat May 30 16:48:13 PDT 2009,NO_QUERY,linsodeep,is at Kits  yeee,
7013,0,2017119480,Wed Jun 03 07:53:27 PDT 2009,NO_QUERY,ifyouseekandrew,@dinkstrong blah. get better please ,
7014,4,1957204448,Thu May 28 23:48:58 PDT 2009,NO_QUERY,brendarichie,@sofiffi You r welcome  I have Miles! You can have some! ,
7015,0,2176886767,Mon Jun 15 04:59:20 PDT 2009,NO_QUERY,bonitaxdoll,I am so tired.  But Atleast I got my New FRIENDS at COncordia. ,
7016,4,1966859689,Fri May 29 18:31:51 PDT 2009,NO_QUERY,Karen_Eden,"@jessewatson1 ditto! I tried something new, in honor of you  I liked the cranlimeaide a bunch!! TrÃ¯Â¿Â½s yummy!",
7017,0,2194356858,Tue Jun 16 09:41:10 PDT 2009,NO_QUERY,uknowulovemeh,Great. I'm not allowed to hang out with Vicki. My mom thinks she's a bad influence and that I &quot;want to be just like her&quot; ,
7018,4,1557428986,Sun Apr 19 04:03:32 PDT 2009,NO_QUERY,avniel,just connected twitter to facebook ,
7019,0,2196274263,Tue Jun 16 12:15:17 PDT 2009,NO_QUERY,45ACP,I can remember as a kid that doctors took a decade to pay off medical school loans now it's taking that long for a 4 year degree! ,
7020,4,1972115523,Sat May 30 08:35:26 PDT 2009,NO_QUERY,AshleyLaur,@jeweljk SO excited that you are cutting such old songs!! Can NOT wait for this album!!! (I'm so greedy...u JUST released an album. lol!) ,
7021,0,2064099769,Sun Jun 07 05:13:18 PDT 2009,NO_QUERY,demiswissfan,@Sky_1995 :o u have already holiday? why can't u go out? i have still school for 4weeks.  and so many final exams to study :|. going crazy,
7022,0,1557895873,Sun Apr 19 06:28:35 PDT 2009,NO_QUERY,jennyjar,@justjennyxo i know i keep loosing followers lol.  i feel so uninteresting.,
7023,0,1559766927,Sun Apr 19 11:59:56 PDT 2009,NO_QUERY,BreakDancingAmy,is anyone NOT taken?   cuz i fink im da only single person/humnad on here and i feela lone ,
7024,0,1967406923,Fri May 29 19:31:22 PDT 2009,NO_QUERY,JessicaKate31,studying for english exam ,
7025,4,2014398587,Wed Jun 03 01:24:01 PDT 2009,NO_QUERY,Ancite,huhh...dabÃ…Â«ju ielÃ…Â«gumus uz Astronoutiem 5dien ,
7026,4,1988977689,Sun May 31 23:57:30 PDT 2009,NO_QUERY,MitchIRL,Finally got twitter to work ,
7027,4,2070287426,Sun Jun 07 17:25:41 PDT 2009,NO_QUERY,SherriMcKnight,"Pink is my all time fav, she's hot she rocks it &amp; her voice is amazing! LOVE this song &amp; the vid is funnier than hell  http://bit.ly/Puilt",
7028,0,1685644192,Sun May 03 01:21:03 PDT 2009,NO_QUERY,sarahyorence,going to sleep!!! and hafta wake up in like 6 hoursss ,
7029,4,1882320074,Fri May 22 06:39:24 PDT 2009,NO_QUERY,hdewald,"@LAKatieNYC Ahhh, next time.  Man I hope this day goes quickly - ya with me?!",
7030,4,1573421448,Tue Apr 21 01:05:30 PDT 2009,NO_QUERY,missyujin,@plasticmartyr A secret? Sure. (: The majority of my TV-watching's from Disney Channel and I'm 17. ,
7031,0,2194607676,Tue Jun 16 10:01:21 PDT 2009,NO_QUERY,Lorpapinee,"Awk, I wish it was Friday ",
7032,4,1822506312,Sat May 16 19:44:04 PDT 2009,NO_QUERY,Miikaaylaaa,"@ddlovato demi you are coming to peru on May 18 for the concert? I hope you come, I very fan of you ",
7033,4,2063306937,Sun Jun 07 02:08:12 PDT 2009,NO_QUERY,funkyfairy24,@jordanknight YOU GUYS LOOK SO DAMN FINE IN SUITS ,
7034,4,2017132270,Wed Jun 03 07:54:42 PDT 2009,NO_QUERY,Anna_Fur_Laxis,@edn1970 woah. That DOES sound like my kind of thing ,
7035,4,1982247876,Sun May 31 10:49:41 PDT 2009,NO_QUERY,georgia_xoxo,@HanSpam Just clicked link from yday! I cant wait! Ive been waiting for this movie since last yr!! still have a yr to wait!  hehe ,
7036,0,2055635337,Sat Jun 06 09:40:40 PDT 2009,NO_QUERY,midnitewhispr,Was having such a good morning...and then my car wouldn't start ,
7037,4,1993951487,Mon Jun 01 11:10:51 PDT 2009,NO_QUERY,jazcan,@genesimmons re: getting rid of fakes:  Post a link FROM your official website to all of your social networking sites..advise FB ,
7038,0,1970680555,Sat May 30 04:49:25 PDT 2009,NO_QUERY,NatFreeWorld,@oOdolfinaOo maybe it's just my screen though  everything else is perfect. well done &amp; great job *muah*,
7039,4,1989508794,Mon Jun 01 01:48:28 PDT 2009,NO_QUERY,slworking,@deaconblues1982 Testing PockeTwit  ,
7040,4,2063090814,Sun Jun 07 01:20:07 PDT 2009,NO_QUERY,MissChinkz,And were the women u were looking at fem's ? Thanks so much for talking to me ,
7041,4,1973503391,Sat May 30 11:16:35 PDT 2009,NO_QUERY,khrabrov,"@dcbriccetti yeah, what a clear view! ",
7042,0,1836052305,Mon May 18 07:16:40 PDT 2009,NO_QUERY,coalagirl,"hmmm...she's 45 minutes late...yes, i am waiting indoors, but waiting at any rate...me no like ",
7043,0,1962062537,Fri May 29 10:27:56 PDT 2009,NO_QUERY,JoseBoza,"@Rush23 how about we start with a true Franchise online mode. Dynasty was huge, Madden online league not so much ",
7044,0,1881839590,Fri May 22 05:40:45 PDT 2009,NO_QUERY,annietidbury1,Afternoon Coffee... Ahhhhh tastes good! Enjoying it while it lasts before back to school to take my last AS Exam on 1st june! ,
7045,0,2239057969,Fri Jun 19 08:04:46 PDT 2009,NO_QUERY,xoBEAxo,schoolÃ‚Â´s out  but iÃ‚Â´m a little bit sad ,
7046,0,1677091669,Sat May 02 00:25:23 PDT 2009,NO_QUERY,rolwich,Workin for 12 and a half hours today  ABC after it but. Always good.,
7047,0,2051758952,Fri Jun 05 22:44:24 PDT 2009,NO_QUERY,sammym,following a hurse at 12:30 am on the highway usually means an accident. unfortunately this one did ,
7048,4,1969151271,Fri May 29 23:10:07 PDT 2009,NO_QUERY,sunny525,"@ChicagoSane Yes, indeed, you are FUN!  ",
7049,0,2230375705,Thu Jun 18 17:01:33 PDT 2009,NO_QUERY,reallycoldice,I don't wanna go to work...hurmph! waaaaaahhhh ,
7050,0,1993032169,Mon Jun 01 09:43:18 PDT 2009,NO_QUERY,milkbanana,I wonder how much money I spend on chapstick ,
7051,0,1992909204,Mon Jun 01 09:31:13 PDT 2009,NO_QUERY,chloe_gray,has now watched epsidoe 8 and 9 of the hills... just needs to watch the finale!! ,
7052,4,1995778512,Mon Jun 01 14:01:58 PDT 2009,NO_QUERY,rockinvic,"@KhloeKardashian Do you miss LA,yet?? ",
7053,4,1880708736,Fri May 22 02:12:53 PDT 2009,NO_QUERY,gayadesign,"@aithne_darkyce thank the guys @obox for that  they created this awesome vid: http://bit.ly/SUtXm so true, keeps #followfriday organized",
7054,4,1795043275,Thu May 14 07:03:07 PDT 2009,NO_QUERY,mariacelestea,"Yes, I'm in the Sunshine State ",
7055,4,2056878208,Sat Jun 06 11:57:57 PDT 2009,NO_QUERY,frogcooke,@tommcfly it much more fun following the 4 of you. ,
7056,4,1981294133,Sun May 31 08:51:04 PDT 2009,NO_QUERY,MrsMcFlyGrimmy,@vickixashton yahh ty  did some maths then gave up haha too nice gawd I'm gonna fail my exams hahha xx,
7057,4,1986049006,Sun May 31 18:14:28 PDT 2009,NO_QUERY,modernheart,@MjIsRadderThanU  YOU got a phone call from home last night ,
7058,4,1998572757,Mon Jun 01 18:46:24 PDT 2009,NO_QUERY,WrecklessLove,@chrislawton89 yeah well... i had an opening in my schedule to notice a few things. im booked from now on ,
7059,4,2187022445,Mon Jun 15 19:40:35 PDT 2009,NO_QUERY,BrazilianKisses,UMMM trying to figure out the hype about twitter lol ,
7060,4,2051801068,Fri Jun 05 22:50:44 PDT 2009,NO_QUERY,Jessygomez,"Typical friday... Friends, music, and drinks.. ",
7061,0,1976368245,Sat May 30 17:10:28 PDT 2009,NO_QUERY,annnie93,nothing in my day im so sad but  im dying now,
7062,4,1979032328,Sun May 31 01:21:56 PDT 2009,NO_QUERY,AtomicRissa,FTR @MrAdamLambert is another FAAAAKE!  Another one Adam can say &quot;Shame On You&quot; to!  Nice try though! ,
7063,0,1676364866,Fri May 01 21:49:56 PDT 2009,NO_QUERY,kobayashisama,It's a horrible feeling when you want to help someone but you know for a fact theres nothing you can absolutely do ,
7064,0,2236113736,Fri Jun 19 02:53:22 PDT 2009,NO_QUERY,lexiphanic,@anthonydever aww shit man no. been home for ages. sorry. just dropped in there for one. ,
7065,4,1879921846,Thu May 21 23:32:27 PDT 2009,NO_QUERY,LadyNilstria,&quot;Why Unicorns are a Fatal Stain on Humanity&quot; by T.E.I.T.N.L.   Yeppers.,
7066,0,1979224460,Sun May 31 02:08:15 PDT 2009,NO_QUERY,johnespy,dennys with the boys one more night ,
7067,0,2236730593,Fri Jun 19 04:24:28 PDT 2009,NO_QUERY,Nikki0333,@xkaluahbaybex No I can't. I am up for work. I have to take like two buses to work and I'll just be 20 mins away from NYC ,
7068,0,2060821462,Sat Jun 06 19:38:36 PDT 2009,NO_QUERY,Travelin_Jon,I really do hope the NKOTB show will go on tonight! I know how dissapointed the guys/fans would be ,
7069,4,2184923966,Mon Jun 15 16:37:16 PDT 2009,NO_QUERY,ChristineCreek,"I'm so freaking full, but broiled tilapia stuffed with lump crabmeat is exquisite. ",
7070,4,1997540969,Mon Jun 01 17:01:50 PDT 2009,NO_QUERY,rosalovesyou,@FernandoSoFly I know! It's gonna be the most amazing episode! ,
7071,0,2324562744,Thu Jun 25 03:28:41 PDT 2009,NO_QUERY,omaralbaz,A guy on a walkie talkie just swore at me...  People are such meanies...,
7072,0,2187496658,Mon Jun 15 20:22:06 PDT 2009,NO_QUERY,gillianth3hero,wants to go to aventura to meet some new guys this week. i need someone to care about meeee ,
7073,0,2246557435,Fri Jun 19 17:46:35 PDT 2009,NO_QUERY,BrissaSR,New one: &quot;Your new name is little slave boy&quot;  haha,
7074,0,1964957341,Fri May 29 15:05:23 PDT 2009,NO_QUERY,Iluvthelord01,Is about to start stupid chores!!!! Ewww.... stupid chores!!!! ,
7075,0,1686924562,Sun May 03 07:13:42 PDT 2009,NO_QUERY,mcflyboards,"@kerri_louise good, just chilling out! back to work tomorrow after 2 weeks off. Ohh. ",
7076,0,2218592070,Wed Jun 17 22:45:59 PDT 2009,NO_QUERY,JazzyfayBayBay,@ddlovato i wish i could see u but im going to see miley and metro station instead  sorry,
7077,4,1564622949,Mon Apr 20 04:18:32 PDT 2009,NO_QUERY,Tash170690,think im goin in my garden ...an enjoy the sun  this cheers everyone up^^,
7078,0,2071279898,Sun Jun 07 19:08:08 PDT 2009,NO_QUERY,nplayfair,Fed up of not being able to sleep ,
7079,4,1835720965,Mon May 18 06:36:44 PDT 2009,NO_QUERY,siovene,"@MrValdez heh, then you suck at paint! And that's a taboo word there! Behave!  But you gave me an idea.",
7080,0,2050528414,Fri Jun 05 18:49:55 PDT 2009,NO_QUERY,charod,..ok now i'm fuckin pissed ,
7081,0,1966574068,Fri May 29 18:00:56 PDT 2009,NO_QUERY,beyoncerockzz,I wanna watch Smackdown vs. ECW LIVE!!!*cries* It's gonna be live in Araneta Coliseum!!!  On June something!!! LOL!!! =(,
7082,0,2194694469,Tue Jun 16 10:08:12 PDT 2009,NO_QUERY,chip_i,ah well... jack n jill knew better than to go up the damn hill! ,
7083,0,2064727890,Sun Jun 07 07:01:27 PDT 2009,NO_QUERY,sara_morgan,"It is still bucketing down here, and still thundering on and off ",
7084,4,1955950340,Thu May 28 20:54:40 PDT 2009,NO_QUERY,AlexisInsanity,iwiLLmOOnU6969 : i h8 you  iwiLLmOOnU6969: as a woman Queenlexxxiii : its my hair   iwiLLmOOnU6969 : no its your brain.   ^^ ,
7085,4,2174958630,Sun Jun 14 23:43:47 PDT 2009,NO_QUERY,WizardCM,@modthesims3 Very good to know ,
7086,4,1972685735,Sat May 30 09:41:37 PDT 2009,NO_QUERY,sarahputnam_,Not much to do! About to do my hair then ill leave i guess.  im so excited! Mark and Erin are getting married ya'll! ,
7087,4,1792538731,Wed May 13 23:26:33 PDT 2009,NO_QUERY,nakulshenoy,@RavikiranRao Hmm... Learning for the day: Succession is dynastic! ,
7088,4,1982100784,Sun May 31 10:31:42 PDT 2009,NO_QUERY,sharpiie,"Watching soccer with daddy, gunna go out soon ",
7089,4,1696043349,Mon May 04 07:29:40 PDT 2009,NO_QUERY,BubblyBride,Good Morning Tweeters... Happy Monday!  Grab a big cup of coffee it's a new week ,
7090,0,2235987073,Fri Jun 19 02:34:24 PDT 2009,NO_QUERY,AliceGreenhill,woke up couple hours ago an' helped mom in the garden. but then there's started raining.  everybody follow #peterfacinelli,
7091,0,1468502040,Tue Apr 07 02:03:41 PDT 2009,NO_QUERY,McFLYBelgium,"@dougiemcfly @tommcfly good morning guys, how are you all? You know, it's frustrating, I never get a reply  ",
7092,0,2182138043,Mon Jun 15 12:46:19 PDT 2009,NO_QUERY,gnaditya,@harithski i hoped she needed a lift ,
7093,0,2251829824,Sat Jun 20 04:42:24 PDT 2009,NO_QUERY,mcholston1,"With the fam...about to hit the road. Yeah, it hurts in the morning too. ",
7094,4,2178554824,Mon Jun 15 07:52:20 PDT 2009,NO_QUERY,mattkthxbi,"I'm home guys  Woo, what an easy day at school. 26-0 Win in SoftBall (5th Period) can't exactly call that a close game! Lovely weather.",
7095,0,2212671338,Wed Jun 17 14:23:23 PDT 2009,NO_QUERY,sugah560,@jbalinski all I want to do is chat with Joey and I can't  ... Yes homo,
7096,0,1980948627,Sun May 31 08:03:50 PDT 2009,NO_QUERY,Petote,Hello friends! what is everyone doing today? why is there no sun to tan with outside at all ,
7097,0,1822572473,Sat May 16 19:53:17 PDT 2009,NO_QUERY,turtz,Plans got ruined  what to do....hmmmm?,
7098,0,2180145314,Mon Jun 15 10:04:16 PDT 2009,NO_QUERY,Annihilatian,In case you're wondering don't ask...And now to find me something to eat...I never did find my banana!    Ttyl Twitter-ites. I'm out 4 now,
7099,0,2229919466,Thu Jun 18 16:23:28 PDT 2009,NO_QUERY,IrisDianne,"ughhh, so fed up with people. whateverrr. ",
7100,4,1989194676,Mon Jun 01 00:40:09 PDT 2009,NO_QUERY,iPhoneFuzzball,Can't stop thinking about Fuzzball and MTV Movie Awards  http://fuzz-ball.com/twitter,
7101,4,2068574338,Sun Jun 07 14:19:04 PDT 2009,NO_QUERY,StevesaStud,Had a GREAT night last night  I just ate a sandwich and I don't feel so sick and I'm about to go over to johns house for a little,
7102,0,1992643505,Mon Jun 01 09:05:19 PDT 2009,NO_QUERY,jessy88,tired! and anxious about the essay exam. didnt study as much as i would have liked ,
7103,0,1962135014,Fri May 29 10:34:36 PDT 2009,NO_QUERY,WaffleyBetz,@wimnms well i miss her i think she would really like it  re:trina,
7104,0,1685947907,Sun May 03 02:56:16 PDT 2009,NO_QUERY,TwinkyImp,why does the sun shine on a weekend? - the beach will be crawling with people  - i want a sunny weekday when kiddies are in school,
7105,0,2052996710,Sat Jun 06 02:51:38 PDT 2009,NO_QUERY,aneD,@MacQuid Oops your link didn't work ,
7106,0,2204157205,Wed Jun 17 01:28:28 PDT 2009,NO_QUERY,cinderbloc28,someone get me out of here....please. i don't like sd.  ,
7107,0,1990832385,Mon Jun 01 05:50:44 PDT 2009,NO_QUERY,brownslim,"vaca over   but I spoke to him all last night &amp; this morning ...have to say he's been a good influence,a good friend, a good bf...what",
7108,0,1971646347,Sat May 30 07:34:44 PDT 2009,NO_QUERY,badazzbabydoll,"It's bad when you have nothing to drink in ur fridge except Patron, Cuervo, and Nuvo...I gotta do better ",
7109,0,1979045101,Sun May 31 01:25:03 PDT 2009,NO_QUERY,amylani,Something I ate at wedding 1 made me sick and now I feel like HELL... the pain is keeping me awake. H e l p. ,
7110,4,1695922947,Mon May 04 07:14:31 PDT 2009,NO_QUERY,Sondra27,@lilmoxey Yay for full-term!! ,
7111,4,1979730770,Sun May 31 04:16:29 PDT 2009,NO_QUERY,alistair2,@MathieuWhite yes i have ,
7112,4,2191310811,Tue Jun 16 05:00:18 PDT 2009,NO_QUERY,TerriMurphyTM,@DplusM3 Aw why thank-you.  How are you this evening/morning? ,
7113,4,1833547593,Sun May 17 23:38:32 PDT 2009,NO_QUERY,lilmiss30,"is getting to go to bed, hopefully earthquake free ",
7114,0,2235359162,Fri Jun 19 01:01:35 PDT 2009,NO_QUERY,sunbludysun,"wishing i could meet a real celebrity      my summer sucks so far, just got fired recently   ",
7115,4,1551394894,Sat Apr 18 08:56:44 PDT 2009,NO_QUERY,Anonymousboy03,@serenajwilliams you can find K. Rowland on http://twitter.com/KELLY__ROWLAND!!!  save you the trouble of 'finding a person' HAHA,
7116,0,2323589762,Thu Jun 25 01:00:10 PDT 2009,NO_QUERY,emmilyyann,I CANT SLEEP. ,
7117,4,2003351875,Tue Jun 02 06:22:35 PDT 2009,NO_QUERY,annaline_39,at Donkey researching records; we qualify for food stamps but have to prove we exist first ,
7118,0,1976064360,Sat May 30 16:30:32 PDT 2009,NO_QUERY,VonsterInTX,"@eleanorpyc03 4 U, but still clueless w/these things  javascript:;  Dayum, I'm a dunce  ",
7119,4,1992872970,Mon Jun 01 09:27:40 PDT 2009,NO_QUERY,duffbert,@edbrill 125 miles of a free ticket will get the engines rev'd and the brakes released on the runway. But that's about it. ,
7120,4,1989863959,Mon Jun 01 03:04:34 PDT 2009,NO_QUERY,daveaisling,"With everything else that has gone 'tits up' in the last couple of weeks, I think it is safe to say that life is now 'difficult'.. still ",
7121,4,2186600979,Mon Jun 15 19:04:13 PDT 2009,NO_QUERY,akshayp,@raahik this isn't bombay. U could get a ticket for going too slow ,
7122,4,2052938924,Sat Jun 06 02:37:35 PDT 2009,NO_QUERY,bastian13824,@textzicke Happy Birthday ! ,
7123,0,2325450568,Thu Jun 25 05:28:28 PDT 2009,NO_QUERY,davidyell,"@lloydpick Yeh the google group say its a profile problem, removed the profile and still nothing though. It just will not open at all  sux",
7124,4,2056261325,Sat Jun 06 10:49:20 PDT 2009,NO_QUERY,Soon2BMrsPowell,"Ok, it has been decided! I am going to go layout now! ",
7125,4,1753311156,Sun May 10 01:01:48 PDT 2009,NO_QUERY,michaelmknight,@rebeccao372 Thats ok  Yeah I had a good night thanks. Glad you did too. Hope you enjoy your BBQ ,
7126,4,1467863612,Mon Apr 06 22:33:34 PDT 2009,NO_QUERY,alisonshiner_,just got home from school (: meant to be getting my hair cut .. but i cbf. lol dancing soon ,
7127,4,1989891974,Mon Jun 01 03:10:23 PDT 2009,NO_QUERY,Tangerine23,your coat is just fantastic   http://lookbook.nu/look/155547,
7128,0,2182676470,Mon Jun 15 13:29:19 PDT 2009,NO_QUERY,micalynmiller09,"went to lifeguarding class, then to the city pool. tried to get a tan again- i got nothing. ",
7129,0,2264112182,Sun Jun 21 02:49:23 PDT 2009,NO_QUERY,carrierodriguez,"ugh, our dogs got into another fight.  hassLe.",
7130,0,2052598907,Sat Jun 06 01:17:47 PDT 2009,NO_QUERY,fragsterde,Lyn vs. Who started with WTV Crash ,
7131,0,2067916016,Sun Jun 07 13:10:46 PDT 2009,NO_QUERY,CarlyAnn1995,Ahhh! I HATE SHOPPING WITH MY BROTHER. ,
7132,4,2051364701,Fri Jun 05 21:48:35 PDT 2009,NO_QUERY,uhmjosie,what a fun night ,
7133,0,2000180574,Mon Jun 01 21:34:21 PDT 2009,NO_QUERY,Perfikt,@allisonmack I hope your kitty gets better ,
7134,4,1996616642,Mon Jun 01 15:23:22 PDT 2009,NO_QUERY,LilShawty40,http://twitpic.com/6fflf - Awesome afternoon w/ my fave girls. even bought new shades...you like? ,
7135,0,2182673581,Mon Jun 15 13:29:05 PDT 2009,NO_QUERY,carlumz08,Greek season finale tonight. . . Sad day ,
7136,0,1977090296,Sat May 30 20:04:40 PDT 2009,NO_QUERY,Enchantedheart,my 10 minutes are up     back L8r!!,
7137,4,1980158797,Sun May 31 05:53:19 PDT 2009,NO_QUERY,ThelastDoctor,"@Dyana_ No we can't, be quiet you silly minion.  !! ",
7138,4,2070406401,Sun Jun 07 17:38:18 PDT 2009,NO_QUERY,DinaZg,@amethystgurl07 i replied on youtube ,
7139,4,1824561263,Sun May 17 01:55:26 PDT 2009,NO_QUERY,Sojourn3,"Hi, yourself.  I know if I stay up late I'll catch a few of you on the other side of the world.  ",
7140,4,2177244516,Mon Jun 15 05:44:47 PDT 2009,NO_QUERY,justinboulmay,@auzeybreezy oh i found some. time to get this Monday started ,
7141,4,2067314951,Sun Jun 07 12:07:43 PDT 2009,NO_QUERY,purpledeeee,@LongHurDontCare lollll. I seee. On the 19th ima be the &quot;Nuvo Queen&quot; ,
7142,0,2234367564,Thu Jun 18 22:55:30 PDT 2009,NO_QUERY,carriegene,I so wish I had more money. The pub was quite nice at lunch-time ,
7143,4,2186318698,Mon Jun 15 18:40:11 PDT 2009,NO_QUERY,Nivarox,Revisando las bookmarks del firefox ,
7144,0,2051614515,Fri Jun 05 22:24:40 PDT 2009,NO_QUERY,reennaaee,headache ,
7145,4,2070844481,Sun Jun 07 18:23:45 PDT 2009,NO_QUERY,victortan,@lucian At least we are getting a migration to Outlook soon! ,
7146,0,1835758508,Mon May 18 06:41:26 PDT 2009,NO_QUERY,t_renee25,@TheFeatureMag Blah blah blah....I'm still going into playoff mourning ,
7147,0,1978963889,Sun May 31 01:05:58 PDT 2009,NO_QUERY,jpedrick86,Is setting up twitter... now i have to find something interesting to say ,
7148,0,2301286881,Tue Jun 23 15:14:32 PDT 2009,NO_QUERY,PrettyboyIsMe,"I do wish @4everbrandy, @solangeknowles and @jsullivanmusic were performing also. ",
7149,4,2016121210,Wed Jun 03 06:12:22 PDT 2009,NO_QUERY,tai_ramos,http://utopusisdead.blogspot.com/ posted! ,
7150,4,1827989343,Sun May 17 11:51:50 PDT 2009,NO_QUERY,tomtomandgo,@amandapalmer rofl! this is the initiative that's paying your rent. Helps that you have ace fans though ,
7151,0,2325052278,Thu Jun 25 04:39:42 PDT 2009,NO_QUERY,adotbdot1,@ajani_amare lol! I have a toddler who knows nothing about it being mommys day off! Imma do my thing but I work sat and sun ,
7152,0,1793404466,Thu May 14 02:33:57 PDT 2009,NO_QUERY,KevinFierce,@willflowers awh you killed the roach ,
7153,0,1956132022,Thu May 28 21:14:59 PDT 2009,NO_QUERY,tenbygwraig,Has more apprehension about today than is good for the soul ,
7154,0,1564620290,Mon Apr 20 04:17:55 PDT 2009,NO_QUERY,Snowflakezz,"Oh i lost interest in them when they did joshua tree,love thier old stuff,sorry to hear bout hubby losin his job ",
7155,4,2052991828,Sat Jun 06 02:50:28 PDT 2009,NO_QUERY,Laurenxtx,Is looking forward to an afternoon of drinks and random chats with my lovely friends ,
7156,0,2032530533,Thu Jun 04 11:23:31 PDT 2009,NO_QUERY,CamilieSabina,Fucking swan flu... my uncle is a suspect... ,
7157,4,1973897527,Sat May 30 12:02:51 PDT 2009,NO_QUERY,Cow_Go_Moo,Watching Dead Like Me ,
7158,4,1751286404,Sat May 09 19:05:45 PDT 2009,NO_QUERY,theofficialyesi,Okay people my fones charged ,
7159,0,2068285599,Sun Jun 07 13:49:18 PDT 2009,NO_QUERY,RachelMcFly,@RoRo_CherryBOMB me too  sucks,
7160,4,2191190574,Tue Jun 16 04:43:57 PDT 2009,NO_QUERY,taraoioi,going to eat my cereal now.. and my 'To Kill A Mocking Bird' Book ,
7161,4,2050582612,Fri Jun 05 18:55:56 PDT 2009,NO_QUERY,kitty_1008,@markhoppus go as a banana...lol or some other outrageous thing ,
7162,4,2002232213,Tue Jun 02 03:35:02 PDT 2009,NO_QUERY,istepie,Kim Hyun Joong )))))))))))) currently having FUN! ,
7163,0,2055848406,Sat Jun 06 10:03:54 PDT 2009,NO_QUERY,luhvpink,"Ok i have officially lost my voice and my comps monitor is broken, so no more comp for me! ",
7164,4,1973897140,Sat May 30 12:02:48 PDT 2009,NO_QUERY,cedric_chee,@JSRockFort Inform your hubby to keep going. We are here cheering for him running for Sundown Marathon ,
7165,4,1983741397,Sun May 31 13:44:43 PDT 2009,NO_QUERY,GiaGallardo,"Up! Had lunch with the fam, then getting ready and seeing what the day has to offer ",
7166,0,2231345788,Thu Jun 18 18:24:45 PDT 2009,NO_QUERY,hellokittiemama,@ultravioletmama Sorry to hear about your daughter ,
7167,0,2202996081,Tue Jun 16 22:49:05 PDT 2009,NO_QUERY,maggys2,huhuhu...  when will this ever gonna end? my head's still spinning and my whole body's shivering. and guess where i am... school. ugh!,
7168,4,2004138921,Tue Jun 02 07:43:48 PDT 2009,NO_QUERY,karlacharmed06,@moonlyht39 resembles who?? ,
7169,0,2285380711,Mon Jun 22 15:03:33 PDT 2009,NO_QUERY,msvicious,omg. not looking forward to playing &quot;find the poop&quot; 2mrow with the woman who hides her poo in wee packages and hides them  i hate my life.,
7170,0,2205575263,Wed Jun 17 05:01:47 PDT 2009,NO_QUERY,_tefy_,@Shindank why?? ,
7171,4,1962484057,Fri May 29 11:07:00 PDT 2009,NO_QUERY,NewChurchLIVE,@mcfrazier This sounds like the perfect lead in for our &quot;The Road Ahead&quot; event that is immediately following your talk. ,
7172,0,1823871495,Sat May 16 23:15:26 PDT 2009,NO_QUERY,TheLadyJane,"@mahika @andtheafterglow  It won't work for me tonight, so I'm downloading it again. Rrrr.",
7173,0,2237667572,Fri Jun 19 06:10:30 PDT 2009,NO_QUERY,meglow,sometimes during the day i randomly remember that RENT is closed on broadway and i get really depressed all over again. i miss it already ,
7174,0,2302420887,Tue Jun 23 16:47:03 PDT 2009,NO_QUERY,ninjadza,@nimnil night night ~x~ have you got to work tomorrow? ,
7175,4,2182996632,Mon Jun 15 13:54:38 PDT 2009,NO_QUERY,measaluvsyou,"hmmm, i think i shall watch The Five Heartbeats again! I love that movie!!!!  then, i shall do a bit more studying! ",
7176,4,2052249714,Sat Jun 06 00:06:54 PDT 2009,NO_QUERY,aakesh,"off to bd, up in the morning to play with catie's pets ",
7177,0,1986087278,Sun May 31 18:18:07 PDT 2009,NO_QUERY,TRANTERMAN,@MirandaBuzz: oops you broke yours  sad ,
7178,0,2244475567,Fri Jun 19 14:47:44 PDT 2009,NO_QUERY,rock423BC,"is getting tired of trying to play the piano softly - i can't hear myself it, doesn't sound right and I'm playing all the wrong notes! ",
7179,4,2016976236,Wed Jun 03 07:39:47 PDT 2009,NO_QUERY,tricialovex3,Being able to sleep in is amazinggg!  love summahhh! &lt;3,
7180,4,1989756069,Mon Jun 01 02:41:53 PDT 2009,NO_QUERY,normaltusker,@Suksy who sent u such a mail buddy??? ,
7181,0,2183491007,Mon Jun 15 14:34:41 PDT 2009,NO_QUERY,russellbland,@CHRISDJMOYLES  i still like cake but have no trainor ,
7182,0,2223551968,Thu Jun 18 08:25:03 PDT 2009,NO_QUERY,mrshaydee,Waiting for the health insurance guy. Trying to be optimistic about my plan options after three surgeries. ,
7183,0,2049336138,Fri Jun 05 16:42:13 PDT 2009,NO_QUERY,christineexo,@bumblydore dittooo. bad blood circulation? ,
7184,4,1956278961,Thu May 28 21:32:34 PDT 2009,NO_QUERY,Amber_Nikole,Im on skype. Add me fashionaire ,
7185,4,1548672183,Fri Apr 17 21:37:22 PDT 2009,NO_QUERY,amazon_,@perezhilton I saw it wasn't too impressed.  kinda cheesy,
7186,4,1982499291,Sun May 31 11:19:54 PDT 2009,NO_QUERY,igortizz,@jonas_twilight3 really? hahaha cool! ,
